record_name,step,forward_iterations,a,b,val_loss
muon_record,10,1,-0.2,-0.2,6.611254692077637
muon_record,10,1,-0.2,-0.04444444444444445,6.4760589599609375
muon_record,10,1,-0.2,0.1111111111111111,6.391322135925293
muon_record,10,1,-0.2,0.26666666666666666,6.390654563903809
muon_record,10,1,-0.2,0.4222222222222222,6.51774263381958
muon_record,10,1,-0.2,0.5777777777777777,6.910228252410889
muon_record,10,1,-0.2,0.7333333333333334,7.791779041290283
muon_record,10,1,-0.2,0.8888888888888891,8.995614051818848
muon_record,10,1,-0.2,1.0444444444444445,9.96057415008545
muon_record,10,1,-0.2,1.2,10.328719139099121
muon_record,10,1,-0.04444444444444445,-0.2,6.47512149810791
muon_record,10,1,-0.04444444444444445,-0.04444444444444445,6.39479398727417
muon_record,10,1,-0.04444444444444445,0.1111111111111111,6.399226665496826
muon_record,10,1,-0.04444444444444445,0.26666666666666666,6.528105735778809
muon_record,10,1,-0.04444444444444445,0.4222222222222222,6.888644218444824
muon_record,10,1,-0.04444444444444445,0.5777777777777777,7.712337970733643
muon_record,10,1,-0.04444444444444445,0.7333333333333334,8.958937644958496
muon_record,10,1,-0.04444444444444445,0.8888888888888891,10.007502555847168
muon_record,10,1,-0.04444444444444445,1.0444444444444445,10.373482704162598
muon_record,10,1,-0.04444444444444445,1.2,9.922428131103516
muon_record,10,1,0.1111111111111111,-0.2,6.392929553985596
muon_record,10,1,0.1111111111111111,-0.04444444444444445,6.399136543273926
muon_record,10,1,0.1111111111111111,0.1111111111111111,6.534812927246094
muon_record,10,1,0.1111111111111111,0.26666666666666666,6.87646484375
muon_record,10,1,0.1111111111111111,0.4222222222222222,7.631114482879639
muon_record,10,1,0.1111111111111111,0.5777777777777777,8.878090858459473
muon_record,10,1,0.1111111111111111,0.7333333333333334,10.02919864654541
muon_record,10,1,0.1111111111111111,0.8888888888888891,10.405997276306152
muon_record,10,1,0.1111111111111111,1.0444444444444445,9.96541690826416
muon_record,10,1,0.1111111111111111,1.2,8.971831321716309
muon_record,10,1,0.26666666666666666,-0.2,6.391262054443359
muon_record,10,1,0.26666666666666666,-0.04444444444444445,6.530991554260254
muon_record,10,1,0.26666666666666666,0.1111111111111111,6.8791093826293945
muon_record,10,1,0.26666666666666666,0.26666666666666666,7.600022315979004
muon_record,10,1,0.26666666666666666,0.4222222222222222,8.806929588317871
muon_record,10,1,0.26666666666666666,0.5777777777777777,10.02884578704834
muon_record,10,1,0.26666666666666666,0.7333333333333334,10.461949348449707
muon_record,10,1,0.26666666666666666,0.8888888888888891,9.99222469329834
muon_record,10,1,0.26666666666666666,1.0444444444444445,8.992125511169434
muon_record,10,1,0.4222222222222222,-0.2,6.522185325622559
muon_record,10,1,0.4222222222222222,-0.04444444444444445,6.895980358123779
muon_record,10,1,0.4222222222222222,0.1111111111111111,7.638190269470215
muon_record,10,1,0.4222222222222222,0.26666666666666666,8.810627937316895
muon_record,10,1,0.4222222222222222,0.4222222222222222,10.02616024017334
muon_record,10,1,0.4222222222222222,0.5777777777777777,10.48631763458252
muon_record,10,1,0.4222222222222222,0.7333333333333334,10.00390625
muon_record,10,1,0.4222222222222222,0.8888888888888891,8.986038208007812
muon_record,10,1,0.5777777777777777,-0.2,6.921278953552246
muon_record,10,1,0.5777777777777777,-0.04444444444444445,7.726105690002441
muon_record,10,1,0.5777777777777777,0.1111111111111111,8.887068748474121
muon_record,10,1,0.5777777777777777,0.26666666666666666,10.032261848449707
muon_record,10,1,0.5777777777777777,0.4222222222222222,10.478087425231934
muon_record,10,1,0.5777777777777777,0.5777777777777777,10.006138801574707
muon_record,10,1,0.5777777777777777,0.7333333333333334,8.98153018951416
muon_record,10,1,0.7333333333333334,-0.2,7.809532165527344
muon_record,10,1,0.7333333333333334,-0.04444444444444445,8.970133781433105
muon_record,10,1,0.7333333333333334,0.1111111111111111,10.03368854522705
muon_record,10,1,0.7333333333333334,0.26666666666666666,10.452629089355469
muon_record,10,1,0.7333333333333334,0.4222222222222222,10.003813743591309
muon_record,10,1,0.7333333333333334,0.5777777777777777,8.980177879333496
muon_record,10,1,0.8888888888888891,-0.2,9.008345603942871
muon_record,10,1,0.8888888888888891,-0.04444444444444445,10.012248039245605
muon_record,10,1,0.8888888888888891,0.1111111111111111,10.406331062316895
muon_record,10,1,0.8888888888888891,0.26666666666666666,9.990914344787598
muon_record,10,1,0.8888888888888891,0.4222222222222222,8.982977867126465
muon_record,10,1,1.0444444444444445,-0.2,9.967240333557129
muon_record,10,1,1.0444444444444445,-0.04444444444444445,10.34805965423584
muon_record,10,1,1.0444444444444445,0.1111111111111111,9.96213436126709
muon_record,10,1,1.0444444444444445,0.26666666666666666,8.985962867736816
muon_record,10,1,1.2,-0.2,10.28421688079834
muon_record,10,1,1.2,-0.04444444444444445,9.916343688964844
muon_record,10,1,1.2,0.1111111111111111,8.962088584899902
