record_name,step,forward_iterations,a,b,val_loss
muon_record,5,100,-0.2,-0.2,8.07769775390625
muon_record,5,100,-0.2,-0.04444444444444445,7.480418682098389
muon_record,5,100,-0.2,0.1111111111111111,7.143463611602783
muon_record,5,100,-0.2,0.26666666666666666,6.832992076873779
muon_record,5,100,-0.2,0.4222222222222222,6.309165954589844
muon_record,5,100,-0.2,0.5777777777777777,5.541793346405029
muon_record,5,100,-0.2,0.7333333333333334,4.986785411834717
muon_record,5,100,-0.2,0.8888888888888891,4.764266490936279
muon_record,5,100,-0.2,1.0444444444444445,4.732001781463623
muon_record,5,100,-0.2,1.2,4.817248821258545
muon_record,5,100,-0.04444444444444445,-0.2,7.456149101257324
muon_record,5,100,-0.04444444444444445,-0.04444444444444445,6.99810791015625
muon_record,5,100,-0.04444444444444445,0.1111111111111111,6.826618671417236
muon_record,5,100,-0.04444444444444445,0.26666666666666666,6.544399738311768
muon_record,5,100,-0.04444444444444445,0.4222222222222222,6.0191874504089355
muon_record,5,100,-0.04444444444444445,0.5777777777777777,5.3782429695129395
muon_record,5,100,-0.04444444444444445,0.7333333333333334,4.952613353729248
muon_record,5,100,-0.04444444444444445,0.8888888888888891,4.7535176277160645
muon_record,5,100,-0.04444444444444445,1.0444444444444445,4.717789173126221
muon_record,5,100,-0.04444444444444445,1.2,4.799328327178955
muon_record,5,100,0.1111111111111111,-0.2,7.096709728240967
muon_record,5,100,0.1111111111111111,-0.04444444444444445,6.811835765838623
muon_record,5,100,0.1111111111111111,0.1111111111111111,6.8114519119262695
muon_record,5,100,0.1111111111111111,0.26666666666666666,6.566616535186768
muon_record,5,100,0.1111111111111111,0.4222222222222222,6.049443244934082
muon_record,5,100,0.1111111111111111,0.5777777777777777,5.43386173248291
muon_record,5,100,0.1111111111111111,0.7333333333333334,4.992276668548584
muon_record,5,100,0.1111111111111111,0.8888888888888891,4.778237819671631
muon_record,5,100,0.1111111111111111,1.0444444444444445,4.742786884307861
muon_record,5,100,0.1111111111111111,1.2,4.836662769317627
muon_record,5,100,0.26666666666666666,-0.2,6.784186363220215
muon_record,5,100,0.26666666666666666,-0.04444444444444445,6.5341105461120605
muon_record,5,100,0.26666666666666666,0.1111111111111111,6.576003074645996
muon_record,5,100,0.26666666666666666,0.26666666666666666,6.411120414733887
muon_record,5,100,0.26666666666666666,0.4222222222222222,5.984179973602295
muon_record,5,100,0.26666666666666666,0.5777777777777777,5.424224376678467
muon_record,5,100,0.26666666666666666,0.7333333333333334,5.006742477416992
muon_record,5,100,0.26666666666666666,0.8888888888888891,4.8148512840271
muon_record,5,100,0.26666666666666666,1.0444444444444445,4.809406280517578
muon_record,5,100,0.4222222222222222,-0.2,6.29622745513916
muon_record,5,100,0.4222222222222222,-0.04444444444444445,6.0197062492370605
muon_record,5,100,0.4222222222222222,0.1111111111111111,6.052661895751953
muon_record,5,100,0.4222222222222222,0.26666666666666666,5.976828575134277
muon_record,5,100,0.4222222222222222,0.4222222222222222,5.8063130378723145
muon_record,5,100,0.4222222222222222,0.5777777777777777,5.499638080596924
muon_record,5,100,0.4222222222222222,0.7333333333333334,5.175045013427734
muon_record,5,100,0.4222222222222222,0.8888888888888891,5.0083909034729
muon_record,5,100,0.5777777777777777,-0.2,5.554603099822998
muon_record,5,100,0.5777777777777777,-0.04444444444444445,5.357133865356445
muon_record,5,100,0.5777777777777777,0.1111111111111111,5.391793251037598
muon_record,5,100,0.5777777777777777,0.26666666666666666,5.388264179229736
muon_record,5,100,0.5777777777777777,0.4222222222222222,5.485917091369629
muon_record,5,100,0.5777777777777777,0.5777777777777777,5.615242004394531
muon_record,5,100,0.5777777777777777,0.7333333333333334,5.571301460266113
muon_record,5,100,0.7333333333333334,-0.2,5.006346225738525
muon_record,5,100,0.7333333333333334,-0.04444444444444445,4.9058308601379395
muon_record,5,100,0.7333333333333334,0.1111111111111111,4.922492504119873
muon_record,5,100,0.7333333333333334,0.26666666666666666,4.962772369384766
muon_record,5,100,0.7333333333333334,0.4222222222222222,5.174842834472656
muon_record,5,100,0.7333333333333334,0.5777777777777777,5.578975677490234
muon_record,5,100,0.8888888888888891,-0.2,4.79237699508667
muon_record,5,100,0.8888888888888891,-0.04444444444444445,4.713463306427002
muon_record,5,100,0.8888888888888891,0.1111111111111111,4.722540378570557
muon_record,5,100,0.8888888888888891,0.26666666666666666,4.796108722686768
muon_record,5,100,0.8888888888888891,0.4222222222222222,5.04331636428833
muon_record,5,100,1.0444444444444445,-0.2,4.789425373077393
muon_record,5,100,1.0444444444444445,-0.04444444444444445,4.711923122406006
muon_record,5,100,1.0444444444444445,0.1111111111111111,4.728231430053711
muon_record,5,100,1.0444444444444445,0.26666666666666666,4.829793453216553
muon_record,5,100,1.2,-0.2,4.9157562255859375
muon_record,5,100,1.2,-0.04444444444444445,4.841875076293945
muon_record,5,100,1.2,0.1111111111111111,4.870075702667236
